IMG/center_2018_09_18_11_05_15_064.jpg,IMG/left_2018_09_18_11_05_15_064.jpg,IMG/right_2018_09_18_11_05_15_064.jpg,0,0,0,7.68E-06
IMG/center_2018_09_18_11_05_15_157.jpg,IMG/left_2018_09_18_11_05_15_157.jpg,IMG/right_2018_09_18_11_05_15_157.jpg,0,0,0,5.69E-06
IMG/center_2018_09_18_11_05_15_251.jpg,IMG/left_2018_09_18_11_05_15_251.jpg,IMG/right_2018_09_18_11_05_15_251.jpg,0,0,0,4.93E-06
IMG/center_2018_09_18_11_05_15_346.jpg,IMG/left_2018_09_18_11_05_15_346.jpg,IMG/right_2018_09_18_11_05_15_346.jpg,0,0,0,1.63E-06
IMG/center_2018_09_18_11_05_15_441.jpg,IMG/left_2018_09_18_11_05_15_441.jpg,IMG/right_2018_09_18_11_05_15_441.jpg,0,0,0,4.92E-08
IMG/center_2018_09_18_11_05_15_526.jpg,IMG/left_2018_09_18_11_05_15_526.jpg,IMG/right_2018_09_18_11_05_15_526.jpg,0,0,0,8.55E-06
IMG/center_2018_09_18_11_05_15_625.jpg,IMG/left_2018_09_18_11_05_15_625.jpg,IMG/right_2018_09_18_11_05_15_625.jpg,0,0,0,8.50E-07
IMG/center_2018_09_18_11_05_15_712.jpg,IMG/left_2018_09_18_11_05_15_712.jpg,IMG/right_2018_09_18_11_05_15_712.jpg,0,0,0,5.94E-07
IMG/center_2018_09_18_11_05_15_807.jpg,IMG/left_2018_09_18_11_05_15_807.jpg,IMG/right_2018_09_18_11_05_15_807.jpg,0,0.1393248,0,0.1027167
IMG/center_2018_09_18_11_05_15_904.jpg,IMG/left_2018_09_18_11_05_15_904.jpg,IMG/right_2018_09_18_11_05_15_904.jpg,0,0.4153003,0,0.4042319
IMG/center_2018_09_18_11_05_16_001.jpg,IMG/left_2018_09_18_11_05_16_001.jpg,IMG/right_2018_09_18_11_05_16_001.jpg,0,0.7072963,0,1.091066
IMG/center_2018_09_18_11_05_16_104.jpg,IMG/left_2018_09_18_11_05_16_104.jpg,IMG/right_2018_09_18_11_05_16_104.jpg,0,0.994589,0,2.153276
IMG/center_2018_09_18_11_05_16_186.jpg,IMG/left_2018_09_18_11_05_16_186.jpg,IMG/right_2018_09_18_11_05_16_186.jpg,0,1,0,3.315366
IMG/center_2018_09_18_11_05_16_283.jpg,IMG/left_2018_09_18_11_05_16_283.jpg,IMG/right_2018_09_18_11_05_16_283.jpg,0,1,0,4.255592
IMG/center_2018_09_18_11_05_16_382.jpg,IMG/left_2018_09_18_11_05_16_382.jpg,IMG/right_2018_09_18_11_05_16_382.jpg,0,1,0,5.418758
IMG/center_2018_09_18_11_05_16_475.jpg,IMG/left_2018_09_18_11_05_16_475.jpg,IMG/right_2018_09_18_11_05_16_475.jpg,0,1,0,6.570756
IMG/center_2018_09_18_11_05_16_573.jpg,IMG/left_2018_09_18_11_05_16_573.jpg,IMG/right_2018_09_18_11_05_16_573.jpg,0,1,0,7.711579
IMG/center_2018_09_18_11_05_16_668.jpg,IMG/left_2018_09_18_11_05_16_668.jpg,IMG/right_2018_09_18_11_05_16_668.jpg,0,1,0,8.84133
IMG/center_2018_09_18_11_05_16_766.jpg,IMG/left_2018_09_18_11_05_16_766.jpg,IMG/right_2018_09_18_11_05_16_766.jpg,0,1,0,9.960044
IMG/center_2018_09_18_11_05_16_862.jpg,IMG/left_2018_09_18_11_05_16_862.jpg,IMG/right_2018_09_18_11_05_16_862.jpg,0,1,0,10.84709
IMG/center_2018_09_18_11_05_16_957.jpg,IMG/left_2018_09_18_11_05_16_957.jpg,IMG/right_2018_09_18_11_05_16_957.jpg,0,1,0,12.07571
IMG/center_2018_09_18_11_05_17_055.jpg,IMG/left_2018_09_18_11_05_17_055.jpg,IMG/right_2018_09_18_11_05_17_055.jpg,0,1,0,13.06051
IMG/center_2018_09_18_11_05_17_151.jpg,IMG/left_2018_09_18_11_05_17_151.jpg,IMG/right_2018_09_18_11_05_17_151.jpg,0,1,0,14.1947
IMG/center_2018_09_18_11_05_17_258.jpg,IMG/left_2018_09_18_11_05_17_258.jpg,IMG/right_2018_09_18_11_05_17_258.jpg,0,1,0,15.10669
IMG/center_2018_09_18_11_05_17_345.jpg,IMG/left_2018_09_18_11_05_17_345.jpg,IMG/right_2018_09_18_11_05_17_345.jpg,0,1,0,16.25788
IMG/center_2018_09_18_11_05_17_442.jpg,IMG/left_2018_09_18_11_05_17_442.jpg,IMG/right_2018_09_18_11_05_17_442.jpg,0,1,0,17.08636
IMG/center_2018_09_18_11_05_17_544.jpg,IMG/left_2018_09_18_11_05_17_544.jpg,IMG/right_2018_09_18_11_05_17_544.jpg,0,1,0,18.32225
IMG/center_2018_09_18_11_05_17_639.jpg,IMG/left_2018_09_18_11_05_17_639.jpg,IMG/right_2018_09_18_11_05_17_639.jpg,0,1,0,19.1412
IMG/center_2018_09_18_11_05_17_741.jpg,IMG/left_2018_09_18_11_05_17_741.jpg,IMG/right_2018_09_18_11_05_17_741.jpg,0,1,0,20.16115
IMG/center_2018_09_18_11_05_17_835.jpg,IMG/left_2018_09_18_11_05_17_835.jpg,IMG/right_2018_09_18_11_05_17_835.jpg,0,1,0,21.16553
IMG/center_2018_09_18_11_05_17_940.jpg,IMG/left_2018_09_18_11_05_17_940.jpg,IMG/right_2018_09_18_11_05_17_940.jpg,-0.25,1,0,22.1363
IMG/center_2018_09_18_11_05_18_035.jpg,IMG/left_2018_09_18_11_05_18_035.jpg,IMG/right_2018_09_18_11_05_18_035.jpg,-0.5000001,1,0,22.99001
IMG/center_2018_09_18_11_05_18_138.jpg,IMG/left_2018_09_18_11_05_18_138.jpg,IMG/right_2018_09_18_11_05_18_138.jpg,0,0.6914692,0,23.57382
IMG/center_2018_09_18_11_05_18_235.jpg,IMG/left_2018_09_18_11_05_18_235.jpg,IMG/right_2018_09_18_11_05_18_235.jpg,0,0.3992761,0,23.94735
IMG/center_2018_09_18_11_05_18_335.jpg,IMG/left_2018_09_18_11_05_18_335.jpg,IMG/right_2018_09_18_11_05_18_335.jpg,0,0.09953614,0,23.96985
IMG/center_2018_09_18_11_05_18_434.jpg,IMG/left_2018_09_18_11_05_18_434.jpg,IMG/right_2018_09_18_11_05_18_434.jpg,0,0,0,23.75583
IMG/center_2018_09_18_11_05_18_533.jpg,IMG/left_2018_09_18_11_05_18_533.jpg,IMG/right_2018_09_18_11_05_18_533.jpg,0,0.2958634,0,23.72898
IMG/center_2018_09_18_11_05_18_632.jpg,IMG/left_2018_09_18_11_05_18_632.jpg,IMG/right_2018_09_18_11_05_18_632.jpg,0,0.5966918,0,24.06636
IMG/center_2018_09_18_11_05_18_730.jpg,IMG/left_2018_09_18_11_05_18_730.jpg,IMG/right_2018_09_18_11_05_18_730.jpg,0,0.8907893,0,24.77627
IMG/center_2018_09_18_11_05_18_834.jpg,IMG/left_2018_09_18_11_05_18_834.jpg,IMG/right_2018_09_18_11_05_18_834.jpg,0,1,0,25.72876
IMG/center_2018_09_18_11_05_18_927.jpg,IMG/left_2018_09_18_11_05_18_927.jpg,IMG/right_2018_09_18_11_05_18_927.jpg,0,1,0,26.67834
IMG/center_2018_09_18_11_05_19_035.jpg,IMG/left_2018_09_18_11_05_19_035.jpg,IMG/right_2018_09_18_11_05_19_035.jpg,0,1,0,27.61838
IMG/center_2018_09_18_11_05_19_137.jpg,IMG/left_2018_09_18_11_05_19_137.jpg,IMG/right_2018_09_18_11_05_19_137.jpg,0,1,0,28.54885
IMG/center_2018_09_18_11_05_19_237.jpg,IMG/left_2018_09_18_11_05_19_237.jpg,IMG/right_2018_09_18_11_05_19_237.jpg,0,1,0,29.47007
IMG/center_2018_09_18_11_05_19_341.jpg,IMG/left_2018_09_18_11_05_19_341.jpg,IMG/right_2018_09_18_11_05_19_341.jpg,0,1,0,30.19218
IMG/center_2018_09_18_11_05_19_441.jpg,IMG/left_2018_09_18_11_05_19_441.jpg,IMG/right_2018_09_18_11_05_19_441.jpg,0,1,0,30.19027
IMG/center_2018_09_18_11_05_19_544.jpg,IMG/left_2018_09_18_11_05_19_544.jpg,IMG/right_2018_09_18_11_05_19_544.jpg,0,1,0,30.19027
IMG/center_2018_09_18_11_05_19_639.jpg,IMG/left_2018_09_18_11_05_19_639.jpg,IMG/right_2018_09_18_11_05_19_639.jpg,0,1,0,30.1903
IMG/center_2018_09_18_11_05_19_747.jpg,IMG/left_2018_09_18_11_05_19_747.jpg,IMG/right_2018_09_18_11_05_19_747.jpg,0,1,0,30.1903
IMG/center_2018_09_18_11_05_19_851.jpg,IMG/left_2018_09_18_11_05_19_851.jpg,IMG/right_2018_09_18_11_05_19_851.jpg,0,1,0,30.19031
IMG/center_2018_09_18_11_05_19_954.jpg,IMG/left_2018_09_18_11_05_19_954.jpg,IMG/right_2018_09_18_11_05_19_954.jpg,0,1,0,30.1903
IMG/center_2018_09_18_11_05_20_057.jpg,IMG/left_2018_09_18_11_05_20_057.jpg,IMG/right_2018_09_18_11_05_20_057.jpg,0,1,0,30.19029
IMG/center_2018_09_18_11_05_20_166.jpg,IMG/left_2018_09_18_11_05_20_166.jpg,IMG/right_2018_09_18_11_05_20_166.jpg,0,1,0,30.19031
IMG/center_2018_09_18_11_05_20_267.jpg,IMG/left_2018_09_18_11_05_20_267.jpg,IMG/right_2018_09_18_11_05_20_267.jpg,0,1,0,30.19026
IMG/center_2018_09_18_11_05_20_372.jpg,IMG/left_2018_09_18_11_05_20_372.jpg,IMG/right_2018_09_18_11_05_20_372.jpg,0,1,0,30.19031
IMG/center_2018_09_18_11_05_20_475.jpg,IMG/left_2018_09_18_11_05_20_475.jpg,IMG/right_2018_09_18_11_05_20_475.jpg,0,1,0,30.19036
IMG/center_2018_09_18_11_05_20_581.jpg,IMG/left_2018_09_18_11_05_20_581.jpg,IMG/right_2018_09_18_11_05_20_581.jpg,0,1,0,30.19029
IMG/center_2018_09_18_11_05_20_689.jpg,IMG/left_2018_09_18_11_05_20_689.jpg,IMG/right_2018_09_18_11_05_20_689.jpg,0,1,0,30.19029
